index,Date,Value (kWh),Hour,Working_Hour,Day,Month,Year,Season,Weekend,Holiday,Covid,Vacation,Temperature,Relative Humidity,Pressure,Wind speed,Wind direction,Rainfall,Snowfall,Snow depth,Short-wave irradiation
0,2016-06-01,1.06,1.0,0,2.0,6.0,2016.0,3,0,0.0,0,0,78.13,85.91,1007.74,2.6,160.93,0.2,0.0,0.0,40.46
1,2016-06-01,1.17,2.0,0,2.0,6.0,2016.0,3,0,0.0,0,0,76.39,88.88,1008.52,2.7,178.48,0.7,0.0,0.0,0.69
2,2016-06-01,0.56,3.0,0,2.0,6.0,2016.0,3,0,0.0,0,0,75.79,89.31,1008.89,2.94,185.22,0.65,0.0,0.0,0.0
3,2016-06-01,0.83,4.0,0,2.0,6.0,2016.0,3,0,0.0,0,0,75.22,89.75,1008.53,2.86,170.63,0.13,0.0,0.0,0.0
4,2016-06-01,0.93,5.0,0,2.0,6.0,2016.0,3,0,0.0,0,0,74.7,89.92,1007.38,2.99,150.08,0.01,0.0,0.0,0.0
5,2016-06-01,0.33,6.0,0,2.0,6.0,2016.0,3,0,0.0,0,0,74.3,90.2,1006.69,3.11,146.79,0.0,0.0,0.0,0.0
6,2016-06-01,0.46,7.0,0,2.0,6.0,2016.0,3,0,0.0,0,0,73.98,91.07,1006.65,2.76,154.91,0.01,0.0,0.0,0.0
7,2016-06-01,0.49,8.0,1,2.0,6.0,2016.0,3,0,0.0,0,0,73.58,91.95,1006.59,2.52,163.49,0.01,0.0,0.0,0.0
8,2016-06-01,0.32,9.0,1,2.0,6.0,2016.0,3,0,0.0,0,0,73.31,92.28,1006.54,2.53,169.66,0.01,0.0,0.0,0.0
9,2016-06-01,0.29,10.0,1,2.0,6.0,2016.0,3,0,0.0,0,0,73.09,92.47,1006.56,2.56,171.27,0.01,0.0,0.0,0.0
10,2016-06-01,0.27,11.0,1,2.0,6.0,2016.0,3,0,0.0,0,0,72.99,92.5,1006.8,2.51,169.99,0.03,0.0,0.0,0.0
11,2016-06-01,0.72,12.0,1,2.0,6.0,2016.0,3,0,0.0,0,0,73.11,92.4,1007.35,2.32,165.58,0.05,0.0,0.0,6.04
12,2016-06-01,0.43,13.0,1,2.0,6.0,2016.0,3,0,0.0,0,0,75.24,91.01,1008.3,1.95,162.35,0.13,0.0,0.0,63.28
13,2016-06-01,0.42,14.0,1,2.0,6.0,2016.0,3,0,0.0,0,0,77.88,86.18,1009.55,2.19,180.04,0.32,0.0,0.0,167.04
14,2016-06-01,0.45,15.0,1,2.0,6.0,2016.0,3,0,0.0,0,0,80.33,80.79,1009.89,2.35,183.66,0.3,0.0,0.0,295.74
15,2016-06-01,0.5,16.0,1,2.0,6.0,2016.0,3,0,0.0,0,0,81.25,74.91,1009.65,2.48,165.45,0.22,0.0,0.0,405.71
16,2016-06-01,0.52,17.0,1,2.0,6.0,2016.0,3,0,0.0,0,0,81.88,72.38,1009.33,3.1,148.93,0.19,0.0,0.0,522.94
17,2016-06-01,3.65,18.0,0,2.0,6.0,2016.0,3,0,0.0,0,0,82.24,72.21,1008.95,3.81,142.78,0.19,0.0,0.0,542.38
18,2016-06-01,3.02,19.0,0,2.0,6.0,2016.0,3,0,0.0,0,0,81.97,73.22,1008.67,4.32,140.95,0.21,0.0,0.0,477.27
19,2016-06-01,3.33,20.0,0,2.0,6.0,2016.0,3,0,0.0,0,0,81.34,74.82,1008.34,4.73,138.45,0.15,0.0,0.0,414.87
20,2016-06-01,2.17,21.0,0,2.0,6.0,2016.0,3,0,0.0,0,0,80.85,76.06,1008.07,5.16,136.1,0.09,0.0,0.0,404.12
21,2016-06-01,2.97,22.0,0,2.0,6.0,2016.0,3,0,0.0,0,0,80.29,77.18,1007.82,5.24,135.6,0.07,0.0,0.0,361.26
22,2016-06-01,2.99,23.0,0,2.0,6.0,2016.0,3,0,0.0,0,0,79.39,79.83,1007.72,4.83,134.48,0.1,0.0,0.0,256.89
23,2016-06-01,1.79,24.0,0,2.0,6.0,2016.0,3,0,0.0,0,0,78.21,84.62,1007.75,3.99,130.1,0.13,0.0,0.0,134.82
24,2016-06-02,1.28,1.0,0,3.0,6.0,2016.0,3,1,0.0,0,0,76.69,89.3,1007.98,3.2,126.17,0.13,0.0,0.0,42.26
25,2016-06-02,1.17,2.0,0,3.0,6.0,2016.0,3,1,0.0,0,0,75.2,92.12,1008.17,2.92,125.41,0.14,0.0,0.0,1.27
26,2016-06-02,1.23,3.0,0,3.0,6.0,2016.0,3,1,0.0,0,0,74.88,92.76,1008.42,3.08,127.78,0.17,0.0,0.0,0.0
27,2016-06-02,0.91,4.0,0,3.0,6.0,2016.0,3,1,0.0,0,0,74.84,93.1,1008.64,3.2,132.27,0.2,0.0,0.0,0.0
28,2016-06-02,0.82,5.0,0,3.0,6.0,2016.0,3,1,0.0,0,0,74.88,93.44,1008.78,3.2,140.65,0.3,0.0,0.0,0.0
29,2016-06-02,0.55,6.0,0,3.0,6.0,2016.0,3,1,0.0,0,0,75.0,93.66,1008.78,3.24,150.99,0.41,0.0,0.0,0.0
30,2016-06-02,0.51,7.0,0,3.0,6.0,2016.0,3,1,0.0,0,0,75.2,93.72,1008.64,3.34,160.07,0.57,0.0,0.0,0.0
31,2016-06-02,0.54,8.0,1,3.0,6.0,2016.0,3,1,0.0,0,0,75.29,93.84,1008.45,3.29,165.2,0.72,0.0,0.0,0.0
32,2016-06-02,0.66,9.0,1,3.0,6.0,2016.0,3,1,0.0,0,0,75.29,93.98,1008.29,3.23,168.01,1.06,0.0,0.0,0.0
33,2016-06-02,0.66,10.0,1,3.0,6.0,2016.0,3,1,0.0,0,0,75.22,94.07,1008.27,3.11,169.27,1.54,0.0,0.0,0.0
34,2016-06-02,0.89,11.0,1,3.0,6.0,2016.0,3,1,0.0,0,0,75.25,93.8,1008.32,3.32,170.86,2.34,0.0,0.0,0.0
35,2016-06-02,0.89,12.0,1,3.0,6.0,2016.0,3,1,0.0,0,0,75.29,93.55,1008.51,3.59,172.31,3.19,0.0,0.0,2.19
36,2016-06-02,0.82,13.0,1,3.0,6.0,2016.0,3,1,0.0,0,0,75.63,93.22,1008.77,4.15,176.9,3.0,0.0,0.0,27.37
37,2016-06-02,0.55,14.0,1,3.0,6.0,2016.0,3,1,0.0,0,0,76.19,92.95,1008.75,4.75,182.04,1.65,0.0,0.0,82.34
38,2016-06-02,0.54,15.0,1,3.0,6.0,2016.0,3,1,0.0,0,0,77.04,92.59,1008.73,4.81,184.96,0.8,0.0,0.0,159.47
39,2016-06-02,0.8,16.0,1,3.0,6.0,2016.0,3,1,0.0,0,0,78.12,91.52,1009.18,4.57,187.24,0.75,0.0,0.0,244.41
40,2016-06-02,0.83,17.0,1,3.0,6.0,2016.0,3,1,0.0,0,0,79.48,87.92,1009.75,4.96,190.75,0.79,0.0,0.0,438.22
41,2016-06-02,3.41,18.0,0,3.0,6.0,2016.0,3,1,0.0,0,0,79.72,85.49,1009.69,4.84,189.7,0.69,0.0,0.0,353.18
42,2016-06-02,3.07,19.0,0,3.0,6.0,2016.0,3,1,0.0,0,0,79.7,84.62,1009.15,4.72,184.3,0.6,0.0,0.0,331.16
43,2016-06-02,1.64,20.0,0,3.0,6.0,2016.0,3,1,0.0,0,0,79.65,84.53,1008.63,4.72,179.74,0.53,0.0,0.0,320.79
44,2016-06-02,0.9,21.0,0,3.0,6.0,2016.0,3,1,0.0,0,0,79.32,85.53,1008.22,4.48,177.05,0.5,0.0,0.0,263.62
45,2016-06-02,2.71,22.0,0,3.0,6.0,2016.0,3,1,0.0,0,0,78.84,87.28,1007.88,4.21,173.87,0.42,0.0,0.0,215.81
46,2016-06-02,1.18,23.0,0,3.0,6.0,2016.0,3,1,0.0,0,0,78.06,89.78,1007.6,4.02,167.17,0.39,0.0,0.0,145.85
47,2016-06-02,2.24,24.0,0,3.0,6.0,2016.0,3,1,0.0,0,0,77.07,92.62,1007.38,3.91,160.36,0.34,0.0,0.0,82.69
48,2016-06-03,0.74,1.0,0,4.0,6.0,2016.0,3,1,0.0,0,0,76.01,94.4,1007.4,3.72,156.81,0.34,0.0,0.0,26.49
49,2016-06-03,1.1,2.0,0,4.0,6.0,2016.0,3,1,0.0,0,0,75.06,94.96,1007.7,3.69,157.25,0.3,0.0,0.0,0.56
50,2016-06-03,0.62,3.0,0,4.0,6.0,2016.0,3,1,0.0,0,0,74.55,95.16,1008.21,3.42,159.22,0.29,0.0,0.0,0.0
51,2016-06-03,0.6,4.0,0,4.0,6.0,2016.0,3,1,0.0,0,0,74.14,95.31,1008.8,2.93,161.72,0.3,0.0,0.0,0.0
52,2016-06-03,0.7,5.0,0,4.0,6.0,2016.0,3,1,0.0,0,0,73.62,95.56,1008.79,2.52,159.26,0.27,0.0,0.0,0.0
53,2016-06-03,0.31,6.0,0,4.0,6.0,2016.0,3,1,0.0,0,0,73.17,95.71,1008.83,2.46,158.98,0.29,0.0,0.0,0.0
54,2016-06-03,0.36,7.0,0,4.0,6.0,2016.0,3,1,0.0,0,0,73.11,95.51,1009.2,2.78,166.95,0.4,0.0,0.0,0.0
55,2016-06-03,0.53,8.0,1,4.0,6.0,2016.0,3,1,0.0,0,0,72.93,95.45,1009.15,2.64,171.17,0.46,0.0,0.0,0.0
56,2016-06-03,0.47,9.0,1,4.0,6.0,2016.0,3,1,0.0,0,0,72.5,95.46,1008.74,2.28,170.63,0.47,0.0,0.0,0.0
57,2016-06-03,0.36,10.0,1,4.0,6.0,2016.0,3,1,0.0,0,0,72.12,95.47,1008.49,2.15,167.61,0.52,0.0,0.0,0.0
58,2016-06-03,0.26,11.0,1,4.0,6.0,2016.0,3,1,0.0,0,0,72.05,95.36,1008.42,2.09,163.85,0.56,0.0,0.0,0.0
59,2016-06-03,0.31,12.0,1,4.0,6.0,2016.0,3,1,0.0,0,0,72.21,95.13,1008.56,2.01,161.57,0.63,0.0,0.0,4.77
60,2016-06-03,0.35,13.0,1,4.0,6.0,2016.0,3,1,0.0,0,0,73.54,94.81,1008.72,1.99,161.61,0.72,0.0,0.0,42.88
61,2016-06-03,0.52,14.0,1,4.0,6.0,2016.0,3,1,0.0,0,0,74.62,93.55,1008.86,2.32,162.46,0.77,0.0,0.0,97.68
62,2016-06-03,0.41,15.0,1,4.0,6.0,2016.0,3,1,0.0,0,0,75.63,92.13,1008.9,2.33,165.58,0.73,0.0,0.0,151.8
63,2016-06-03,0.42,16.0,1,4.0,6.0,2016.0,3,1,0.0,0,0,76.82,89.19,1008.8,2.54,171.12,0.65,0.0,0.0,225.61
64,2016-06-03,0.56,17.0,1,4.0,6.0,2016.0,3,1,0.0,0,0,78.28,84.9,1008.58,2.62,172.55,0.64,0.0,0.0,332.33
65,2016-06-03,2.16,18.0,0,4.0,6.0,2016.0,3,1,0.0,0,0,79.74,80.26,1008.18,2.59,172.54,0.68,0.0,0.0,441.85
66,2016-06-03,2.06,19.0,0,4.0,6.0,2016.0,3,1,0.0,0,0,80.53,76.78,1007.64,2.52,169.61,0.71,0.0,0.0,509.05
67,2016-06-03,1.86,20.0,0,4.0,6.0,2016.0,3,1,0.0,0,0,80.89,74.44,1007.08,2.48,165.31,0.76,0.0,0.0,519.31
68,2016-06-03,1.26,21.0,0,4.0,6.0,2016.0,3,1,0.0,0,0,80.92,73.42,1006.6,2.57,162.3,0.76,0.0,0.0,489.86
69,2016-06-03,1.38,22.0,0,4.0,6.0,2016.0,3,1,0.0,0,0,80.4,74.62,1006.22,2.69,158.44,0.75,0.0,0.0,392.13
70,2016-06-03,1.16,23.0,0,4.0,6.0,2016.0,3,1,0.0,0,0,79.41,77.82,1006.04,2.7,155.81,0.72,0.0,0.0,255.57
71,2016-06-03,0.74,24.0,0,4.0,6.0,2016.0,3,1,0.0,0,0,78.42,81.93,1006.07,2.42,154.67,0.71,0.0,0.0,147.41
72,2016-06-04,0.64,1.0,0,5.0,6.0,2016.0,3,0,0.0,0,0,77.04,85.51,1006.4,1.95,154.47,0.78,0.0,0.0,49.19
73,2016-06-04,0.96,2.0,0,5.0,6.0,2016.0,3,0,0.0,0,0,75.34,89.62,1006.93,1.61,156.6,0.81,0.0,0.0,1.11
74,2016-06-04,0.72,3.0,0,5.0,6.0,2016.0,3,0,0.0,0,0,74.66,90.39,1007.5,1.65,164.94,0.79,0.0,0.0,0.0
75,2016-06-04,0.67,4.0,0,5.0,6.0,2016.0,3,0,0.0,0,0,74.14,91.36,1008.06,1.83,176.98,0.78,0.0,0.0,0.0
76,2016-06-04,0.69,5.0,0,5.0,6.0,2016.0,3,0,0.0,0,0,73.58,92.39,1008.25,2.02,183.5,0.71,0.0,0.0,0.0
77,2016-06-04,0.31,6.0,0,5.0,6.0,2016.0,3,0,0.0,0,0,73.04,93.24,1007.98,2.05,185.37,0.67,0.0,0.0,0.0
78,2016-06-04,0.3,7.0,0,5.0,6.0,2016.0,3,0,0.0,0,0,72.57,93.62,1007.45,1.79,181.59,0.62,0.0,0.0,0.0
79,2016-06-04,0.28,8.0,1,5.0,6.0,2016.0,3,0,0.0,0,0,72.23,93.42,1006.76,1.28,166.78,0.53,0.0,0.0,0.0
80,2016-06-04,0.52,9.0,1,5.0,6.0,2016.0,3,0,0.0,0,0,71.83,94.05,1006.11,1.02,123.8,1.41,0.0,0.0,0.0
81,2016-06-04,0.56,10.0,1,5.0,6.0,2016.0,3,0,0.0,0,0,71.33,94.92,1005.84,1.31,94.6,4.16,0.0,0.0,0.0
82,2016-06-04,0.36,11.0,1,5.0,6.0,2016.0,3,0,0.0,0,0,71.35,95.44,1006.1,1.56,83.8,6.34,0.0,0.0,0.0
83,2016-06-04,0.4,12.0,1,5.0,6.0,2016.0,3,0,0.0,0,0,71.53,95.4,1006.36,2.2,65.01,5.06,0.0,0.0,2.65
84,2016-06-04,0.44,13.0,1,5.0,6.0,2016.0,3,0,0.0,0,0,72.34,94.92,1006.5,3.17,54.16,5.98,0.0,0.0,26.58
85,2016-06-04,0.28,14.0,1,5.0,6.0,2016.0,3,0,0.0,0,0,73.02,94.55,1006.82,3.87,50.01,7.64,0.0,0.0,70.71
86,2016-06-04,0.3,15.0,1,5.0,6.0,2016.0,3,0,0.0,0,0,73.76,93.95,1006.88,4.24,44.73,8.99,0.0,0.0,118.09
87,2016-06-04,0.59,16.0,1,5.0,6.0,2016.0,3,0,0.0,0,0,74.48,92.69,1006.91,4.5,38.63,10.37,0.0,0.0,171.03
88,2016-06-04,1.56,17.0,1,5.0,6.0,2016.0,3,0,0.0,0,0,75.04,90.47,1006.82,4.46,31.74,10.28,0.0,0.0,216.48
89,2016-06-04,3.03,18.0,0,5.0,6.0,2016.0,3,0,0.0,0,0,75.18,88.39,1006.28,3.64,20.34,9.79,0.0,0.0,239.49
90,2016-06-04,1.98,19.0,0,5.0,6.0,2016.0,3,0,0.0,0,0,75.18,87.62,1005.66,3.17,2.37,9.38,0.0,0.0,273.79
91,2016-06-04,1.51,20.0,0,5.0,6.0,2016.0,3,0,0.0,0,0,75.18,87.35,1005.1,3.11,355.36,8.46,0.0,0.0,261.41
92,2016-06-04,1.56,21.0,0,5.0,6.0,2016.0,3,0,0.0,0,0,74.86,88.32,1004.72,2.46,354.51,7.47,0.0,0.0,210.54
93,2016-06-04,2.04,22.0,0,5.0,6.0,2016.0,3,0,0.0,0,0,74.53,89.66,1004.39,1.81,354.52,6.09,0.0,0.0,163.03
94,2016-06-04,1.03,23.0,0,5.0,6.0,2016.0,3,0,0.0,0,0,74.21,90.97,1004.21,1.46,354.02,4.68,0.0,0.0,110.61
95,2016-06-04,2.13,24.0,0,5.0,6.0,2016.0,3,0,0.0,0,0,73.76,92.13,1004.11,1.32,358.96,3.26,0.0,0.0,59.83
96,2016-06-05,1.03,1.0,0,6.0,6.0,2016.0,3,0,0.0,0,0,73.17,92.92,1004.19,1.65,16.43,2.12,0.0,0.0,19.57
97,2016-06-05,0.86,2.0,0,6.0,6.0,2016.0,3,0,0.0,0,0,72.57,93.47,1004.49,2.35,32.66,1.33,0.0,0.0,0.63
98,2016-06-05,0.71,3.0,0,6.0,6.0,2016.0,3,0,0.0,0,0,72.21,93.55,1004.93,2.96,43.71,0.88,0.0,0.0,0.0
99,2016-06-05,0.69,4.0,0,6.0,6.0,2016.0,3,0,0.0,0,0,72.0,93.37,1005.62,3.5,55.03,0.75,0.0,0.0,0.0
100,2016-06-05,0.31,5.0,0,6.0,6.0,2016.0,3,0,0.0,0,0,71.82,93.63,1006.13,4.01,62.67,0.84,0.0,0.0,0.0
101,2016-06-05,0.29,6.0,0,6.0,6.0,2016.0,3,0,0.0,0,0,71.55,94.14,1006.19,3.77,58.68,0.93,0.0,0.0,0.0
102,2016-06-05,0.34,7.0,0,6.0,6.0,2016.0,3,0,0.0,0,0,71.28,94.31,1006.06,3.77,50.29,0.96,0.0,0.0,0.0
103,2016-06-05,0.32,8.0,1,6.0,6.0,2016.0,3,0,0.0,0,0,70.95,94.49,1005.79,3.75,40.48,0.87,0.0,0.0,0.0
104,2016-06-05,0.44,9.0,1,6.0,6.0,2016.0,3,0,0.0,0,0,70.66,94.35,1005.56,3.99,35.0,0.65,0.0,0.0,0.0
105,2016-06-05,0.46,10.0,1,6.0,6.0,2016.0,3,0,0.0,0,0,70.34,94.38,1005.51,3.8,31.72,0.46,0.0,0.0,0.0
106,2016-06-05,0.31,11.0,1,6.0,6.0,2016.0,3,0,0.0,0,0,69.96,94.6,1005.68,3.43,27.65,0.32,0.0,0.0,0.0
107,2016-06-05,0.41,12.0,1,6.0,6.0,2016.0,3,0,0.0,0,0,69.67,94.74,1006.03,3.26,23.01,0.18,0.0,0.0,9.08
108,2016-06-05,0.8,13.0,1,6.0,6.0,2016.0,3,0,0.0,0,0,70.7,93.5,1006.44,3.66,17.88,0.09,0.0,0.0,106.58
109,2016-06-05,1.92,14.0,1,6.0,6.0,2016.0,3,0,0.0,0,0,72.55,90.8,1006.74,4.0,18.97,0.07,0.0,0.0,278.39
110,2016-06-05,1.49,15.0,1,6.0,6.0,2016.0,3,0,0.0,0,0,74.7,86.02,1006.88,4.48,24.38,0.13,0.0,0.0,455.11
111,2016-06-05,1.67,16.0,1,6.0,6.0,2016.0,3,0,0.0,0,0,77.02,80.28,1006.84,4.7,28.74,0.2,0.0,0.0,638.41
112,2016-06-05,1.55,17.0,1,6.0,6.0,2016.0,3,0,0.0,0,0,79.02,75.51,1006.63,4.59,32.42,0.33,0.0,0.0,750.91
113,2016-06-05,2.44,18.0,0,6.0,6.0,2016.0,3,0,0.0,0,0,80.69,72.38,1006.26,4.27,34.55,0.48,0.0,0.0,838.51
114,2016-06-05,1.86,19.0,0,6.0,6.0,2016.0,3,0,0.0,0,0,81.99,70.08,1005.72,3.86,35.23,0.55,0.0,0.0,881.3
115,2016-06-05,1.31,20.0,0,6.0,6.0,2016.0,3,0,0.0,0,0,82.74,68.46,1005.16,3.52,34.85,0.57,0.0,0.0,832.17
116,2016-06-05,1.2,21.0,0,6.0,6.0,2016.0,3,0,0.0,0,0,83.05,67.72,1004.8,3.27,33.71,0.55,0.0,0.0,749.86
117,2016-06-05,2.35,22.0,0,6.0,6.0,2016.0,3,0,0.0,0,0,82.44,69.61,1004.57,3.01,31.09,0.62,0.0,0.0,570.65
118,2016-06-05,1.26,23.0,0,6.0,6.0,2016.0,3,0,0.0,0,0,81.32,73.57,1004.57,2.65,28.64,0.66,0.0,0.0,384.41
119,2016-06-05,1.19,24.0,0,6.0,6.0,2016.0,3,0,0.0,0,0,80.02,79.2,1004.71,2.13,25.63,0.68,0.0,0.0,204.19
120,2016-06-06,0.88,1.0,0,0.0,6.0,2016.0,3,0,0.0,0,0,78.21,83.98,1004.97,1.83,23.18,0.66,0.0,0.0,66.06
121,2016-06-06,0.74,2.0,0,0.0,6.0,2016.0,3,0,0.0,0,0,76.15,90.05,1005.34,1.41,21.85,0.68,0.0,0.0,1.67
122,2016-06-06,0.99,3.0,0,0.0,6.0,2016.0,3,0,0.0,0,0,75.29,91.28,1005.76,1.31,24.34,0.71,0.0,0.0,0.0
123,2016-06-06,0.65,4.0,0,0.0,6.0,2016.0,3,0,0.0,0,0,74.73,91.55,1006.29,1.27,32.35,0.66,0.0,0.0,0.0
124,2016-06-06,0.76,5.0,0,0.0,6.0,2016.0,3,0,0.0,0,0,74.23,91.72,1006.55,1.21,38.49,0.49,0.0,0.0,0.0
125,2016-06-06,0.29,6.0,0,0.0,6.0,2016.0,3,0,0.0,0,0,73.72,92.03,1006.45,1.06,36.56,0.37,0.0,0.0,0.0
126,2016-06-06,0.48,7.0,0,0.0,6.0,2016.0,3,0,0.0,0,0,73.06,92.47,1006.09,1.06,29.91,0.3,0.0,0.0,0.0
127,2016-06-06,0.52,8.0,1,0.0,6.0,2016.0,3,0,0.0,0,0,72.37,93.03,1005.64,1.26,27.65,0.21,0.0,0.0,0.0
128,2016-06-06,0.36,9.0,1,0.0,6.0,2016.0,3,0,0.0,0,0,71.71,93.72,1005.23,1.46,29.11,0.1,0.0,0.0,0.0
129,2016-06-06,0.39,10.0,1,0.0,6.0,2016.0,3,0,0.0,0,0,71.15,94.2,1004.99,1.59,30.09,0.07,0.0,0.0,0.0
130,2016-06-06,0.41,11.0,1,0.0,6.0,2016.0,3,0,0.0,0,0,70.59,94.62,1005.08,1.76,21.88,0.07,0.0,0.0,0.0
131,2016-06-06,0.81,12.0,1,0.0,6.0,2016.0,3,0,0.0,0,0,70.39,94.98,1005.41,2.02,15.92,0.06,0.0,0.0,14.01
132,2016-06-06,0.57,13.0,1,0.0,6.0,2016.0,3,0,0.0,0,0,72.63,93.58,1005.82,2.65,14.93,0.06,0.0,0.0,142.25
133,2016-06-06,0.76,14.0,1,0.0,6.0,2016.0,3,0,0.0,0,0,74.84,90.8,1006.16,2.56,14.64,0.06,0.0,0.0,330.47
134,2016-06-06,0.71,15.0,1,0.0,6.0,2016.0,3,0,0.0,0,0,78.03,83.36,1006.4,2.57,17.39,0.08,0.0,0.0,539.35
135,2016-06-06,0.51,16.0,1,0.0,6.0,2016.0,3,0,0.0,0,0,80.74,75.55,1006.5,2.52,21.72,0.08,0.0,0.0,720.11
136,2016-06-06,0.44,17.0,1,0.0,6.0,2016.0,3,0,0.0,0,0,82.85,69.65,1006.4,2.29,28.93,0.08,0.0,0.0,842.79
137,2016-06-06,3.74,18.0,0,0.0,6.0,2016.0,3,0,0.0,0,0,84.56,65.47,1006.12,1.96,37.43,0.08,0.0,0.0,921.54
138,2016-06-06,3.8,19.0,0,0.0,6.0,2016.0,3,0,0.0,0,0,85.84,62.51,1005.58,1.52,46.85,0.09,0.0,0.0,945.09
139,2016-06-06,3.11,20.0,0,0.0,6.0,2016.0,3,0,0.0,0,0,86.63,60.63,1005.09,1.04,56.24,0.1,0.0,0.0,906.03
140,2016-06-06,2.32,21.0,0,0.0,6.0,2016.0,3,0,0.0,0,0,86.88,59.9,1004.77,0.59,64.28,0.12,0.0,0.0,808.23
141,2016-06-06,2.6,22.0,0,0.0,6.0,2016.0,3,0,0.0,0,0,86.63,59.85,1004.51,0.19,66.95,0.08,0.0,0.0,655.67
142,2016-06-06,1.99,23.0,0,0.0,6.0,2016.0,3,0,0.0,0,0,86.31,60.62,1004.36,0.22,311.49,0.05,0.0,0.0,463.56
143,2016-06-06,1.51,24.0,0,0.0,6.0,2016.0,3,0,0.0,0,0,85.84,63.11,1004.43,0.49,304.28,0.08,0.0,0.0,271.25
144,2016-06-07,0.99,1.0,0,1.0,6.0,2016.0,3,0,0.0,0,0,83.75,67.3,1004.92,0.71,312.91,0.05,0.0,0.0,92.12
145,2016-06-07,1.18,2.0,0,1.0,6.0,2016.0,3,0,0.0,0,0,80.71,77.51,1005.58,0.83,307.52,0.05,0.0,0.0,2.45
146,2016-06-07,1.05,3.0,0,1.0,6.0,2016.0,3,0,0.0,0,0,78.89,81.12,1006.15,1.07,314.89,0.04,0.0,0.0,0.0
147,2016-06-07,0.94,4.0,0,1.0,6.0,2016.0,3,0,0.0,0,0,77.59,84.05,1006.77,1.23,330.89,0.05,0.0,0.0,0.0
148,2016-06-07,1.02,5.0,0,1.0,6.0,2016.0,3,0,0.0,0,0,76.6,86.22,1007.21,1.26,342.61,0.05,0.0,0.0,0.0
149,2016-06-07,0.32,6.0,0,1.0,6.0,2016.0,3,0,0.0,0,0,75.79,87.68,1007.16,1.2,356.86,0.03,0.0,0.0,0.0
150,2016-06-07,0.5,7.0,0,1.0,6.0,2016.0,3,0,0.0,0,0,75.09,88.49,1006.86,1.11,14.27,0.01,0.0,0.0,0.0
151,2016-06-07,0.42,8.0,1,1.0,6.0,2016.0,3,0,0.0,0,0,74.3,89.82,1006.72,1.15,19.26,0.01,0.0,0.0,0.0
152,2016-06-07,0.37,9.0,1,1.0,6.0,2016.0,3,0,0.0,0,0,73.47,91.85,1006.85,1.4,18.15,0.01,0.0,0.0,0.0
153,2016-06-07,0.27,10.0,1,1.0,6.0,2016.0,3,0,0.0,0,0,72.84,93.56,1006.97,1.66,20.91,0.02,0.0,0.0,0.0
154,2016-06-07,0.42,11.0,1,1.0,6.0,2016.0,3,0,0.0,0,0,72.39,94.91,1007.15,1.89,24.65,0.03,0.0,0.0,0.0
155,2016-06-07,0.38,12.0,1,1.0,6.0,2016.0,3,0,0.0,0,0,72.43,95.31,1007.59,2.06,28.39,0.04,0.0,0.0,14.7
156,2016-06-07,0.32,13.0,1,1.0,6.0,2016.0,3,0,0.0,0,0,75.04,91.16,1008.12,2.87,30.84,0.04,0.0,0.0,149.5
157,2016-06-07,0.71,14.0,1,1.0,6.0,2016.0,3,0,0.0,0,0,77.76,85.1,1008.51,2.86,35.51,0.09,0.0,0.0,348.25
158,2016-06-07,0.82,15.0,1,1.0,6.0,2016.0,3,0,0.0,0,0,80.92,75.01,1008.64,3.05,45.97,0.04,0.0,0.0,561.91
159,2016-06-07,0.67,16.0,1,1.0,6.0,2016.0,3,0,0.0,0,0,83.44,68.28,1008.79,3.0,54.25,0.09,0.0,0.0,741.17
160,2016-06-07,0.48,17.0,1,1.0,6.0,2016.0,3,0,0.0,0,0,85.37,64.82,1008.97,2.84,56.58,0.14,0.0,0.0,869.8
161,2016-06-07,4.43,18.0,0,1.0,6.0,2016.0,3,0,0.0,0,0,86.54,63.02,1008.85,2.63,57.56,0.2,0.0,0.0,900.78
162,2016-06-07,4.02,19.0,0,1.0,6.0,2016.0,3,0,0.0,0,0,87.37,61.43,1008.35,2.48,59.49,0.23,0.0,0.0,915.09
163,2016-06-07,2.33,20.0,0,1.0,6.0,2016.0,3,0,0.0,0,0,87.91,60.04,1007.7,2.33,65.76,0.27,0.0,0.0,876.25
164,2016-06-07,2.35,21.0,0,1.0,6.0,2016.0,3,0,0.0,0,0,87.96,59.59,1007.21,2.21,77.42,0.25,0.0,0.0,764.5
165,2016-06-07,2.85,22.0,0,1.0,6.0,2016.0,3,0,0.0,0,0,87.35,60.68,1006.91,2.11,91.98,0.18,0.0,0.0,592.05
166,2016-06-07,2.04,23.0,0,1.0,6.0,2016.0,3,0,0.0,0,0,86.38,63.27,1006.81,1.96,107.11,0.14,0.0,0.0,412.87
167,2016-06-07,1.44,24.0,0,1.0,6.0,2016.0,3,0,0.0,0,0,85.96,65.37,1006.88,1.76,119.23,0.12,0.0,0.0,246.77
168,2016-06-08,1.24,1.0,0,2.0,6.0,2016.0,3,1,0.0,0,0,83.59,69.49,1007.22,1.66,129.45,0.07,0.0,0.0,80.69
169,2016-06-08,0.99,2.0,0,2.0,6.0,2016.0,3,1,0.0,0,0,80.17,80.45,1007.7,1.48,150.13,0.03,0.0,0.0,2.52
170,2016-06-08,1.07,3.0,0,2.0,6.0,2016.0,3,1,0.0,0,0,78.66,80.75,1008.17,1.64,166.99,0.01,0.0,0.0,0.0
